speed_rpm,omega_e_rad_s,target_torque_nm,vmax_v,imax_a,id_zero_id_a,id_zero_iq_a,id_zero_torque_nm,id_zero_current_a,id_zero_voltage_v,id_zero_voltage_margin_v,id_zero_current_margin_a,id_zero_copper_loss_w,id_zero_feasible,min_current_target_id_a,min_current_target_iq_a,min_current_target_torque_nm,min_current_target_current_a,min_current_target_voltage_v,min_current_target_voltage_margin_v,min_current_target_current_margin_a,min_current_target_copper_loss_w,min_current_target_feasible,max_feasible_torque_id_a,max_feasible_torque_iq_a,max_feasible_torque_torque_nm,max_feasible_torque_current_a,max_feasible_torque_voltage_v,max_feasible_torque_voltage_margin_v,max_feasible_torque_current_margin_a,max_feasible_torque_copper_loss_w,max_feasible_torque_feasible
5000.0,2094.3951023931954,100.0,207.8460969082653,260.0,,,,,,,,,False,-122.0,198.0,100.12464000000001,232.568269546815,194.0010131122694,13.845083795995919,27.431730453184997,2839.6200000000003,True,-144.0,216.0,116.06976,259.59969183340723,206.71099068391294,1.13510622435237,0.40030816659276525,3538.0800000000004,True
5250.0,2199.114857512855,100.0,207.8460969082653,260.0,,,,,,,,,False,-122.0,198.0,100.12464000000001,232.568269546815,203.36885298721282,4.477243921052491,27.431730453184997,2839.6200000000003,True,-158.0,206.0,114.84912,259.61509971494337,206.50039951382985,1.3456973944354615,0.38490028505663076,3538.4999999999995,True
5500.0,2303.8346126325146,100.0,207.8460969082653,260.0,,,,,,,,,False,-134.0,192.0,100.40832000000002,234.13671220037236,205.77133470447046,2.0747622037948474,25.863287799627642,2878.0499999999997,True,-168.0,198.0,113.24016,259.6690201005888,207.57097319298592,0.27512371527939194,0.3309798994112043,3539.9699999999993,True
5750.0,2408.554367752175,100.0,207.8460969082653,260.0,,,,,,,,,False,-146.0,186.0,100.48464000000001,236.4571842850202,207.55690708192185,0.2891898263434598,23.54281571497981,2935.3799999999997,True,-178.0,188.0,110.22816,258.897663179875,205.92682707473026,1.9192698335350542,1.1023368201250037,3518.9700000000003,True
6000.0,2513.2741228718346,100.0,207.8460969082653,260.0,,,,,,,,,False,-162.0,178.0,100.26384000000002,240.68236329236922,206.23285094764125,1.613245960624056,19.317636707630783,3041.2200000000003,True,-184.0,182.0,108.28272,258.80494585691366,207.8197822064979,0.026314701767404358,1.1950541430863382,3516.4500000000003,True
6250.0,2617.993877991494,100.0,207.8460969082653,260.0,,,,,,,,,False,-176.0,172.0,100.35168000000002,246.0894146443524,206.4809791386177,1.3651177696476111,13.910585355647612,3179.3999999999996,True,-192.0,174.0,105.52752000000001,259.1138745802702,206.8173127923845,1.0287841158807964,0.8861254197298081,3524.85,True
6500.0,2722.713633111154,100.0,207.8460969082653,260.0,,,,,,,,,False,-190.0,166.0,100.1976,252.30140705116966,206.16135403983577,1.684742868429538,7.698592948830338,3341.9399999999996,True,-198.0,168.0,103.34016,259.6690201005888,207.48921357242037,0.35688333584494103,0.3309798994112043,3539.9699999999993,True
6750.0,2827.4333882308138,100.0,207.8460969082653,260.0,,,,,,,,,False,-202.0,162.0,100.58256,258.93628559937287,207.81525482375716,0.0308420845081514,1.0637144006271342,3520.0200000000004,True,-202.0,162.0,100.58256,258.93628559937287,207.81525482375716,0.0308420845081514,1.0637144006271342,3520.0200000000004,True
7000.0,2932.1531433504733,100.0,207.8460969082653,260.0,,,,,,,,,False,,,,,,,,,False,-208.0,156.0,98.20512,260.0,207.3677411991859,0.47835570907940905,0.0,3548.9999999999995,True
7250.0,3036.8728984701334,100.0,207.8460969082653,260.0,,,,,,,,,False,,,,,,,,,False,-212.0,150.0,95.292,259.6998267230843,206.5882745442425,1.2578223640228146,0.30017327691570017,3540.810000000001,True
