speed_rpm,target_torque_nm,state,flux_scale,psi_f_wb,ke_relative,id_a,iq_a,torque_nm,current_a,voltage_v,voltage_margin_v,current_margin_a,copper_loss_w,feasible
11750.0,80.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
12000.0,80.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
12000.0,80.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
12000.0,80.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
12000.0,80.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
12250.0,80.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
12250.0,80.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
12250.0,80.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
12250.0,80.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
12500.0,80.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
12500.0,80.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
12500.0,80.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
12500.0,80.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
12750.0,80.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
12750.0,80.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
12750.0,80.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
12750.0,80.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
13000.0,80.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
13000.0,80.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
13000.0,80.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
13000.0,80.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
13250.0,80.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
13250.0,80.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
13250.0,80.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
13250.0,80.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
13500.0,80.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
13500.0,80.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
13500.0,80.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
13500.0,80.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
13750.0,80.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
13750.0,80.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
13750.0,80.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
13750.0,80.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
14000.0,80.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
14000.0,80.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
14000.0,80.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
14000.0,80.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
14250.0,80.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
14250.0,80.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
14250.0,80.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
14250.0,80.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
14500.0,80.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
14500.0,80.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
14500.0,80.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
14500.0,80.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
14750.0,80.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
14750.0,80.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
14750.0,80.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
14750.0,80.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
15000.0,80.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
15000.0,80.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
15000.0,80.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
15000.0,80.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
15250.0,80.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
15250.0,80.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
15250.0,80.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
15250.0,80.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
15500.0,80.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
15500.0,80.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
15500.0,80.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
15500.0,80.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
15750.0,80.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
15750.0,80.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
15750.0,80.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
15750.0,80.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
16000.0,80.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
16000.0,80.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
16000.0,80.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
16000.0,80.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
16250.0,80.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
16250.0,80.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
16250.0,80.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
16250.0,80.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
16500.0,80.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
16500.0,80.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
16500.0,80.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
16500.0,80.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
16750.0,80.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
16750.0,80.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
16750.0,80.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
16750.0,80.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
17000.0,80.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
17000.0,80.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
17000.0,80.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
17000.0,80.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
17250.0,80.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
17250.0,80.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
17250.0,80.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
17250.0,80.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
17500.0,80.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
17500.0,80.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
17500.0,80.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
17500.0,80.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
17750.0,80.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
17750.0,80.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
17750.0,80.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
17750.0,80.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
18000.0,80.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
18000.0,80.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
18000.0,80.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
18000.0,80.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
0.0,60.0,psi_100pct,1.0,0.055,1.0,-70.0,140.0,60.312,156.52475842498527,5.478366544874485,202.36773036339082,103.47524157501473,1286.2499999999998,True
0.0,60.0,psi_85pct,0.85,0.04675,0.85,-76.0,154.0,60.05076,171.73234989366446,6.010632246278257,201.83546466198706,88.26765010633554,1548.33,True
0.0,60.0,psi_70pct,0.7,0.0385,0.7,-100.0,160.0,60.0,188.67962264113208,6.603786792439624,201.2423101158257,71.32037735886792,1869.0000000000002,True
0.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,-122.0,168.0,60.00624,207.62466134830902,7.266863147190816,200.5792337610745,52.37533865169098,2263.1700000000005,True
250.0,60.0,psi_100pct,1.0,0.055,1.0,-70.0,140.0,60.312,156.52475842498527,12.701465475017809,195.1446314332475,103.47524157501473,1286.2499999999998,True
250.0,60.0,psi_85pct,0.85,0.04675,0.85,-76.0,154.0,60.05076,171.73234989366446,12.936913082152778,194.90918382611252,88.26765010633554,1548.33,True
250.0,60.0,psi_70pct,0.7,0.0385,0.7,-100.0,160.0,60.0,188.67962264113208,13.078383408151824,194.76771350011347,71.32037735886792,1869.0000000000002,True
250.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,-122.0,168.0,60.00624,207.62466134830902,13.471083858970974,194.37501304929432,52.37533865169098,2263.1700000000005,True
500.0,60.0,psi_100pct,1.0,0.055,1.0,-70.0,140.0,60.312,156.52475842498527,20.19656861616554,187.64952829209977,103.47524157501473,1286.2499999999998,True
500.0,60.0,psi_85pct,0.85,0.04675,0.85,-76.0,154.0,60.05076,171.73234989366446,20.355345566588042,187.49075134167725,88.26765010633554,1548.33,True
500.0,60.0,psi_70pct,0.7,0.0385,0.7,-100.0,160.0,60.0,188.67962264113208,20.16776619050707,187.67833071775823,71.32037735886792,1869.0000000000002,True
500.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,-122.0,168.0,60.00624,207.62466134830902,20.514277880974607,187.3318190272907,52.37533865169098,2263.1700000000005,True
750.0,60.0,psi_100pct,1.0,0.055,1.0,-70.0,140.0,60.312,156.52475842498527,27.74409803837999,180.10199886988534,103.47524157501473,1286.2499999999998,True
750.0,60.0,psi_85pct,0.85,0.04675,0.85,-76.0,154.0,60.05076,171.73234989366446,27.875738898191006,179.9703580100743,88.26765010633554,1548.33,True
750.0,60.0,psi_70pct,0.7,0.0385,0.7,-100.0,160.0,60.0,188.67962264113208,27.398796353727246,180.44730055453806,71.32037735886792,1869.0000000000002,True
750.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,-122.0,168.0,60.00624,207.62466134830902,27.765154239212272,180.08094266905303,52.37533865169098,2263.1700000000005,True
1000.0,60.0,psi_100pct,1.0,0.055,1.0,-70.0,140.0,60.312,156.52475842498527,35.31045173175134,172.53564517651398,103.47524157501473,1286.2499999999998,True
1000.0,60.0,psi_85pct,0.85,0.04675,0.85,-76.0,154.0,60.05076,171.73234989366446,35.43323154963271,172.4128653586326,88.26765010633554,1548.33,True
1000.0,60.0,psi_70pct,0.7,0.0385,0.7,-100.0,160.0,60.0,188.67962264113208,34.68299090512225,173.16310600314307,71.32037735886792,1869.0000000000002,True
1000.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,-122.0,168.0,60.00624,207.62466134830902,35.09522302513032,172.750873883135,52.37533865169098,2263.1700000000005,True
1250.0,60.0,psi_100pct,1.0,0.055,1.0,-70.0,140.0,60.312,156.52475842498527,42.88566730830695,164.96042959995836,103.47524157501473,1286.2499999999998,True
1250.0,60.0,psi_85pct,0.85,0.04675,0.85,-76.0,154.0,60.05076,171.73234989366446,43.008270482832934,164.83782642543238,88.26765010633554,1548.33,True
1250.0,60.0,psi_70pct,0.7,0.0385,0.7,-100.0,160.0,60.0,188.67962264113208,41.992692728500835,165.85340417976448,71.32037735886792,1869.0000000000002,True
1250.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,-122.0,168.0,60.00624,207.62466134830902,42.46349331775491,165.3826035905104,52.37533865169098,2263.1700000000005,True
1500.0,60.0,psi_100pct,1.0,0.055,1.0,-70.0,140.0,60.312,156.52475842498527,50.46575425869088,157.38034264957443,103.47524157501473,1286.2499999999998,True
1500.0,60.0,psi_85pct,0.85,0.04675,0.85,-76.0,154.0,60.05076,171.73234989366446,50.5929749544738,157.2531219537915,88.26765010633554,1548.33,True
1500.0,60.0,psi_70pct,0.7,0.0385,0.7,-100.0,160.0,60.0,188.67962264113208,49.316561062481824,158.52953584578347,71.32037735886792,1869.0000000000002,True
1500.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,-122.0,168.0,60.00624,207.62466134830902,49.85302946278572,157.9930674454796,52.37533865169098,2263.1700000000005,True
1750.0,60.0,psi_100pct,1.0,0.055,1.0,-70.0,140.0,60.312,156.52475842498527,58.04880428363455,149.79729262463076,103.47524157501473,1286.2499999999998,True
1750.0,60.0,psi_85pct,0.85,0.04675,0.85,-76.0,154.0,60.05076,171.73234989366446,58.18356514092595,149.66253176733937,88.26765010633554,1548.33,True
1750.0,60.0,psi_70pct,0.7,0.0385,0.7,-100.0,160.0,60.0,188.67962264113208,56.64910162961481,151.1969952786505,71.32037735886792,1869.0000000000002,True
1750.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,-122.0,168.0,60.00624,207.62466134830902,57.25559819611296,150.59049871215234,52.37533865169098,2263.1700000000005,True
2000.0,60.0,psi_100pct,1.0,0.055,1.0,-70.0,140.0,60.312,156.52475842498527,65.63379036793614,142.21230654032917,103.47524157501473,1286.2499999999998,True
2000.0,60.0,psi_85pct,0.85,0.04675,0.85,-76.0,154.0,60.05076,171.73234989366446,65.77800349066241,142.06809341760288,88.26765010633554,1548.33,True
2000.0,60.0,psi_70pct,0.7,0.0385,0.7,-100.0,160.0,60.0,188.67962264113208,63.98733315140643,143.85876375685888,71.32037735886792,1869.0000000000002,True
2000.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,-122.0,168.0,60.00624,207.62466134830902,64.66672404938319,143.17937285888212,52.37533865169098,2263.1700000000005,True
2250.0,60.0,psi_100pct,1.0,0.055,1.0,-70.0,140.0,60.312,156.52475842498527,73.22011083579436,134.62598607247094,103.47524157501473,1286.2499999999998,True
2250.0,60.0,psi_85pct,0.85,0.04675,0.85,-76.0,154.0,60.05076,171.73234989366446,73.37509514046089,134.4710017678044,88.26765010633554,1548.33,True
2250.0,60.0,psi_70pct,0.7,0.0385,0.7,-100.0,160.0,60.0,188.67962264113208,71.32949922850605,136.51659767975926,71.32037735886792,1869.0000000000002,True
2250.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,-122.0,168.0,60.00624,207.62466134830902,72.08376772942992,135.7623291788354,52.37533865169098,2263.1700000000005,True
2500.0,60.0,psi_100pct,1.0,0.055,1.0,-70.0,140.0,60.312,156.52475842498527,80.80738986621938,127.03870704204593,103.47524157501473,1286.2499999999998,True
2500.0,60.0,psi_85pct,0.85,0.04675,0.85,-76.0,154.0,60.05076,171.73234989366446,80.9740932858815,126.87200362238382,88.26765010633554,1548.33,True
2500.0,60.0,psi_70pct,0.7,0.0385,0.7,-100.0,160.0,60.0,188.67962264113208,78.6744983112287,129.17159859703662,71.32037735886792,1869.0000000000002,True
2500.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,-122.0,168.0,60.00624,207.62466134830902,79.50507302788115,128.34102388038417,52.37533865169098,2263.1700000000005,True
2750.0,60.0,psi_100pct,1.0,0.055,1.0,-70.0,140.0,60.312,156.52475842498527,88.39538062940665,119.45071627885866,103.47524157501473,1286.2499999999998,True
2750.0,60.0,psi_85pct,0.85,0.04675,0.85,-76.0,154.0,60.05076,171.73234989366446,88.57450724116082,119.2715896671045,88.26765010633554,1548.33,True
2750.0,60.0,psi_70pct,0.7,0.0385,0.7,-100.0,160.0,60.0,188.67962264113208,86.02160470969679,121.82449219856852,71.32037735886792,1869.0000000000002,True
2750.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,-122.0,168.0,60.00624,207.62466134830902,86.92954848941767,120.91654841884764,52.37533865169098,2263.1700000000005,True
3000.0,60.0,psi_100pct,1.0,0.055,1.0,-70.0,140.0,60.312,156.52475842498527,95.98391432779525,111.86218258047006,103.47524157501473,1286.2499999999998,True
3000.0,60.0,psi_85pct,0.85,0.04675,0.85,-76.0,154.0,60.05076,171.73234989366446,96.17600134910545,111.67009555915986,88.26765010633554,1548.33,True
3000.0,60.0,psi_70pct,0.7,0.0385,0.7,-100.0,160.0,60.0,188.67962264113208,93.37032096503071,114.4757759432346,71.32037735886792,1869.0000000000002,True
3000.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,-122.0,168.0,60.00624,207.62466134830902,94.35644578027676,113.48965112798855,52.37533865169098,2263.1700000000005,True
3250.0,60.0,psi_100pct,1.0,0.055,1.0,-70.0,140.0,60.312,156.52475842498527,103.57287162280834,104.27322528545697,103.47524157501473,1286.2499999999998,True
3250.0,60.0,psi_85pct,0.85,0.04675,0.85,-76.0,154.0,60.05076,171.73234989366446,103.77833825484332,104.06775865342199,88.26765010633554,1548.33,True
3250.0,60.0,psi_70pct,0.7,0.0385,0.7,-100.0,160.0,60.0,188.67962264113208,100.72029470453356,107.12580220373175,71.32037735886792,1869.0000000000002,True
3250.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,-122.0,168.0,60.00624,207.62466134830902,101.78523476568489,106.06086214258042,52.37533865169098,2263.1700000000005,True
3500.0,60.0,psi_100pct,1.0,0.055,1.0,-70.0,140.0,60.312,156.52475842498527,111.16216575861264,96.68393114965266,103.47524157501473,1286.2499999999998,True
3500.0,60.0,psi_85pct,0.85,0.04675,0.85,-76.0,154.0,60.05076,171.73234989366446,111.3813453829459,96.46475152531941,88.26765010633554,1548.33,True
3500.0,60.0,psi_70pct,0.7,0.0385,0.7,-100.0,160.0,60.0,188.67962264113208,108.0712693623844,99.77482754588091,71.32037735886792,1869.0000000000002,True
3500.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,-122.0,168.0,60.00624,207.62466134830902,109.21552942980155,98.63056747846376,52.37533865169098,2263.1700000000005,True
3750.0,60.0,psi_100pct,1.0,0.055,1.0,-70.0,140.0,60.312,156.52475842498527,118.75173215383919,89.09436475442612,103.47524157501473,1286.2499999999998,True
3750.0,60.0,psi_85pct,0.85,0.04675,0.85,-76.0,154.0,60.05076,171.73234989366446,118.98489425401175,88.86120265425356,88.26765010633554,1548.33,True
3750.0,60.0,psi_70pct,0.7,0.0385,0.7,-100.0,160.0,60.0,188.67962264113208,115.42305370158824,92.42304320667706,71.32037735886792,1869.0000000000002,True
3750.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,-122.0,168.0,60.00624,207.62466134830902,116.64704204250147,91.19905486576384,52.37533865169098,2263.1700000000005,True
4000.0,60.0,psi_100pct,1.0,0.055,1.0,-70.0,140.0,60.312,156.52475842498527,126.34152174313238,81.50457516513293,103.47524157501473,1286.2499999999998,True
4000.0,60.0,psi_85pct,0.85,0.04675,0.85,-76.0,154.0,60.05076,171.73234989366446,126.58888724886751,81.2572096593978,88.26765010633554,1548.33,True
4000.0,60.0,psi_70pct,0.7,0.0385,0.7,-100.0,160.0,60.0,188.67962264113208,122.77550227132495,85.07059463694036,71.32037735886792,1869.0000000000002,True
4000.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,-122.0,168.0,60.00624,207.62466134830902,124.07955376372588,83.76654314453943,52.37533865169098,2263.1700000000005,True
4250.0,60.0,psi_100pct,1.0,0.055,1.0,-70.0,140.0,60.312,156.52475842498527,133.9314965818159,73.9146003264494,103.47524157501473,1286.2499999999998,True
4250.0,60.0,psi_85pct,0.85,0.04675,0.85,-76.0,154.0,60.05076,171.73234989366446,134.19324886938048,73.65284803888483,88.26765010633554,1548.33,True
4250.0,60.0,psi_70pct,0.7,0.0385,0.7,-100.0,160.0,60.0,188.67962264113208,130.12850248168627,77.71759442657904,71.32037735886792,1869.0000000000002,True
4250.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,-122.0,168.0,60.00624,207.62466134830902,131.51289519835143,76.33320170991388,52.37533865169098,2263.1700000000005,True
4500.0,60.0,psi_100pct,1.0,0.055,1.0,-70.0,140.0,60.312,156.52475842498527,141.52162686445095,66.32447004381436,103.47524157501473,1286.2499999999998,True
4500.0,60.0,psi_85pct,0.85,0.04675,0.85,-76.0,154.0,60.05076,171.73234989366446,141.79791980941525,66.04817709885006,88.26765010633554,1548.33,True
4500.0,60.0,psi_70pct,0.7,0.0385,0.7,-100.0,160.0,60.0,188.67962264113208,137.4819658218854,70.3641310863799,71.32037735886792,1869.0000000000002,True
4500.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,-122.0,168.0,60.00624,207.62466134830902,138.94693318316453,68.89916372510078,52.37533865169098,2263.1700000000005,True
4750.0,60.0,psi_100pct,1.0,0.055,1.0,-70.0,140.0,60.312,156.52475842498527,149.11188885369987,58.73420805456544,103.47524157501473,1286.2499999999998,True
4750.0,60.0,psi_85pct,0.85,0.04675,0.85,-76.0,154.0,60.05076,171.73234989366446,149.40285283547996,58.44324407278535,88.26765010633554,1548.33,True
4750.0,60.0,psi_70pct,0.7,0.0385,0.7,-100.0,160.0,60.0,188.67962264113208,144.83582175120767,63.010275157057634,71.32037735886792,1869.0000000000002,True
4750.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,-122.0,168.0,60.00624,207.62466134830902,146.3815615945806,61.464535313684706,52.37533865169098,2263.1700000000005,True
5000.0,60.0,psi_100pct,1.0,0.055,1.0,-70.0,140.0,60.312,156.52475842498527,156.70226341095636,51.14383349730895,103.47524157501473,1286.2499999999998,True
5000.0,60.0,psi_85pct,0.85,0.04675,0.85,-76.0,154.0,60.05076,171.73234989366446,157.0080098639164,50.838087044348896,88.26765010633554,1548.33,True
5000.0,60.0,psi_70pct,0.7,0.0385,0.7,-100.0,160.0,60.0,188.67962264113208,152.1900133596777,55.65608354858762,71.32037735886792,1869.0000000000002,True
5000.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,-122.0,168.0,60.00624,207.62466134830902,153.81669481898308,54.02940208928223,52.37533865169098,2263.1700000000005,True
5250.0,60.0,psi_100pct,1.0,0.055,1.0,-70.0,140.0,60.312,156.52475842498527,164.29273493419205,43.553361974073255,103.47524157501473,1286.2499999999998,True
5250.0,60.0,psi_85pct,0.85,0.04675,0.85,-76.0,154.0,60.05076,171.73234989366446,164.61335984791796,43.23273706034735,88.26765010633554,1548.33,True
5250.0,60.0,psi_70pct,0.7,0.0385,0.7,-100.0,160.0,60.0,188.67962264113208,159.54449422798598,48.30160268027933,71.32037735886792,1869.0000000000002,True
5250.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,-122.0,168.0,60.00624,207.62466134830902,161.25226302756607,46.593833880699236,52.37533865169098,2263.1700000000005,True
5500.0,60.0,psi_100pct,1.0,0.055,1.0,-70.0,140.0,60.312,156.52475842498527,171.88329057717618,35.962806331089126,103.47524157501473,1286.2499999999998,True
5500.0,60.0,psi_85pct,0.85,0.04675,0.85,-76.0,154.0,60.05076,171.73234989366446,172.21887722418074,35.627219684084565,88.26765010633554,1548.33,True
5500.0,60.0,psi_70pct,0.7,0.0385,0.7,-100.0,160.0,60.0,188.67962264113208,166.89922611708707,40.94687079117824,71.32037735886792,1869.0000000000002,True
5500.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,-122.0,168.0,60.00624,207.62466134830902,168.68820869964063,39.157888208624684,52.37533865169098,2263.1700000000005,True
5750.0,60.0,psi_100pct,1.0,0.055,1.0,-70.0,140.0,60.312,156.52475842498527,179.4739196667879,28.372177241477402,103.47524157501473,1286.2499999999998,True
5750.0,60.0,psi_85pct,0.85,0.04675,0.85,-76.0,154.0,60.05076,171.73234989366446,179.82454075359027,28.02155615467504,88.26765010633554,1548.33,True
5750.0,60.0,psi_70pct,0.7,0.0385,0.7,-100.0,160.0,60.0,188.67962264113208,174.2541772425413,33.59191966572402,71.32037735886792,1869.0000000000002,True
5750.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,-122.0,168.0,60.00624,207.62466134830902,176.12448402588063,31.721612882384676,52.37533865169098,2263.1700000000005,True
6000.0,60.0,psi_100pct,1.0,0.055,1.0,-70.0,140.0,60.312,156.52475842498527,187.06461326216836,20.781483646096945,103.47524157501473,1286.2499999999998,True
6000.0,60.0,psi_85pct,0.85,0.04675,0.85,-76.0,154.0,60.05076,171.73234989366446,187.43033264406986,20.415764264195445,88.26765010633554,1548.33,True
6000.0,60.0,psi_70pct,0.7,0.0385,0.7,-100.0,160.0,60.0,188.67962264113208,181.6093209679534,26.2367759403119,71.32037735886792,1869.0000000000002,True
6000.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,-122.0,168.0,60.00624,207.62466134830902,183.56104894224922,24.285047966016094,52.37533865169098,2263.1700000000005,True
6250.0,60.0,psi_100pct,1.0,0.055,1.0,-70.0,140.0,60.312,156.52475842498527,194.65536381700335,13.190733091261961,103.47524157501473,1286.2499999999998,True
6250.0,60.0,psi_85pct,0.85,0.04675,0.85,-76.0,154.0,60.05076,171.73234989366446,195.03623787860192,12.809859029663386,88.26765010633554,1548.33,True
6250.0,60.0,psi_70pct,0.7,0.0385,0.7,-100.0,160.0,60.0,188.67962264113208,188.96463480339642,18.881462104868888,71.32037735886792,1869.0000000000002,True
6250.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,-122.0,168.0,60.00624,207.62466134830902,190.99786962288857,16.848227285376737,52.37533865169098,2263.1700000000005,True
6500.0,60.0,psi_100pct,1.0,0.055,1.0,-70.0,140.0,60.312,156.52475842498527,202.24616491784613,5.599931990419179,103.47524157501473,1286.2499999999998,True
6500.0,60.0,psi_85pct,0.85,0.04675,0.85,-76.0,154.0,60.05076,171.73234989366446,202.64224369453515,5.203853213730156,88.26765010633554,1548.33,True
6500.0,60.0,psi_70pct,0.7,0.0385,0.7,-100.0,160.0,60.0,188.67962264113208,196.32009962888304,11.525997279382267,71.32037735886792,1869.0000000000002,True
6500.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,-122.0,168.0,60.00624,207.62466134830902,198.43491731167694,9.411179596588369,52.37533865169098,2263.1700000000005,True
6750.0,60.0,psi_100pct,1.0,0.055,1.0,-74.0,138.0,60.245279999999994,156.58863304850706,206.78819679916896,1.0579001090963516,103.41136695149294,1287.3,True
6750.0,60.0,psi_85pct,0.85,0.04675,0.85,-80.0,152.0,60.1464,171.7672844286711,207.28707527620867,0.5590216320566412,88.2327155713289,1548.96,True
6750.0,60.0,psi_70pct,0.7,0.0385,0.7,-100.0,160.0,60.0,188.67962264113208,203.6756990860271,4.170397822238215,71.32037735886792,1869.0000000000002,True
6750.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,-122.0,168.0,60.00624,207.62466134830902,205.87216740688663,1.9739295013786773,52.37533865169098,2263.1700000000005,True
7000.0,60.0,psi_100pct,1.0,0.055,1.0,-84.0,134.0,60.42864,158.15182578775372,207.37298377385545,0.47311313440985714,101.84817421224628,1313.13,True
7000.0,60.0,psi_85pct,0.85,0.04675,0.85,-92.0,146.0,60.29508,172.5688268488837,205.57986555381,2.2662313544553,87.4311731511163,1563.4499999999998,True
7000.0,60.0,psi_70pct,0.7,0.0385,0.7,-108.0,156.0,60.29712000000001,189.73665961010275,205.2758094063052,2.5702875019601095,70.26334038989725,1890.0000000000002,True
7000.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,-132.0,162.0,60.19596,208.96889720721597,205.61264246358272,2.233454444682593,51.031102792784026,2292.5699999999993,True
